date,home_team,away_team,tournament,country,neutral,home_points_before,away_points_before,expected_result,home_rank,away_rank,home_points_off_before,away_points_off_before,home_points_def_before,away_points_def_before,expected_score_1,expected_score_2,home_rank_off,away_rank_off,home_rank_def,away_rank_def
2026-06-09,Comoros,Equatorial Guinea,Friendly,Morocco,True,4860.0,4826.0,0.05076246262136348,98.0,106.0,4852.532609782734,4799.206002024414,4827.839354412483,4784.632972269639,1.2393239481089056,0.0,102.0,128.0,64.0,88.0
2026-06-09,Cambodia,Hong Kong,Friendly,Cambodia,False,4170.0,4510.0,-0.6933373513401409,186.0,162.5,4537.0,4625.948717948718,4259.0,4464.410980878358,1.6072738818688093,1.670055800558805,187.0,173.0,193.0,166.0
2026-06-09,Botswana,Niger,Friendly,Morocco,True,4693.0,4892.0,-0.29579946341349833,135.0,91.0,4754.3773560060745,4937.986712573785,4670.33464101955,4806.354096925588,0.0,1.7756650789804107,144.0,73.0,129.0,74.0
2026-06-09,Benin,Togo,Friendly,Morocco,True,4882.0,4824.0,0.0865727468228233,93.0,109.0,4892.748076536696,4833.917048290373,4825.464886785152,4756.631827753869,1.4118902224746797,1.0979337762330186,88.0,112.0,66.0,100.0
2026-06-09,Belarus,Burkina Faso,Friendly,Belarus,False,4981.0,5037.0,-0.2758973690227847,74.0,68.0,4923.293415174665,5039.945007993004,4848.722213131486,4802.402820042363,1.7443716873736768,1.2084699531081753,78.0,44.0,56.0,75.0
2026-06-09,Azerbaijan,San Marino,Friendly,Hungary,True,4810.0,4258.0,0.7964569949978351,116.0,179.0,4833.087590300036,4552.434414303979,4636.943187933642,4281.88552570266,2.69809384131576,0.0,113.0,184.0,138.0,188.0
2026-06-09,Armenia,Moldova,Friendly,Armenia,False,4789.0,4682.0,-0.03274458897833216,123.0,142.0,4907.3619677994775,4779.962662518841,4578.705250567842,4563.731891803655,2.447503447550236,1.2328616439286777,84.0,136.0,150.0,155.0
2026-06-09,Argentina,Iceland,Friendly,United States,True,5598.0,5106.0,0.7148137897910001,2.0,59.0,5299.958560943956,5114.214564271475,5107.051282051282,4793.836404842501,2.5388639712575545,1.0949612229047208,3.0,26.0,3.0,86.0
2026-06-09,Angola,Central African Republic,Friendly,Morocco,True,5016.0,4677.0,0.49959445100756744,71.5,144.0,4968.4172775045845,4881.0,4821.277848650073,4621.0,2.0161033040436314,1.2193772603726296,67.0,91.0,68.0,141.0
2026-06-09,Brunei,East Timor,SE Asian Champ qual,Malaysia,True,3648.0,3821.0,-0.2574377250208505,210.0,207.0,4212.936025674862,4412.948717948718,3937.1041303080656,4048.58245136586,1.4865424088544528,2.4345827475431028,210.0,198.0,212.0,207.0
2026-06-09,China,Thailand,Friendly,China,False,4825.0,4741.0,-0.06697980840541523,107.5,128.5,4792.880815619606,4828.430920196644,4707.93648581312,4517.894475568431,2.218414314852333,0.0,130.0,117.0,116.0,159.0
2026-06-10,Portugal,Nigeria,Friendly,Portugal,False,5564.0,5236.0,0.29147772911454733,4.0,32.0,5282.943306416984,5118.112891746249,5013.000119798976,4902.647567164148,2.5743842685051224,0.0,6.0,24.0,10.0,40.0
2026-06-10,Algeria,Bolivia,Friendly,United States,True,5231.0,5055.0,0.26187049214666264,34.0,66.0,5158.648430253192,4983.302226093946,4892.152154157514,4795.927761268353,2.063940966908945,1.2969026495693932,19.0,60.0,45.0,81.0
2026-06-10,Costa Rica,England,Friendly,United States,True,4970.0,5562.0,-0.8499012525938832,76.0,5.0,4996.79571579775,5200.341845006214,4734.3444241281495,5062.068477472916,0.0,2.4011291331389497,53.0,14.0,107.0,4.0
2026-06-11,Czechia,South Korea,World Cup,Mexico,True,5223.0,5197.0,0.038820502623927104,36.0,41.0,5062.051967633924,5057.752823571556,4847.626452594697,4893.846401894797,1.4968720639841293,1.6115527583727425,34.0,37.0,57.0,44.0
2026-06-11,Mexico,South Africa,World Cup,Mexico,False,5314.0,4979.0,0.30154261190727183,24.0,75.0,5006.159497141567,4878.489845373445,5055.213685533656,4754.989094416549,2.141509459401654,0.0,50.0,94.0,7.0,101.0
2026-06-12,United States,Paraguay,World Cup,United States,False,5225.0,5322.0,-0.33699233828531866,35.0,22.0,5057.553417239767,5061.783796053711,4796.64611681622,5012.732908021924,1.530946006293164,1.3937310789330795,38.0,35.0,80.0,11.0
2026-06-13,Australia,Turkey,World Cup,Canada,True,5253.0,5382.0,-0.19225556502484026,28.0,18.0,5060.680231243796,5175.307877058622,4942.734611473168,4919.470055718792,1.4252179669809413,1.6746631369260516,36.0,16.0,28.0,35.0
2026-06-13,Brazil,Morocco,World Cup,United States,True,5516.0,5308.0,0.30904759974140944,9.0,25.0,5282.469923310344,5092.661556435826,5051.1927066408325,4954.897181908457,1.9548886987174061,1.1754254498067123,7.0,29.0,8.0,23.0
2026-06-13,Haiti,Scotland,World Cup,United States,True,4985.0,5285.0,-0.4433708622470308,73.0,27.0,4999.816327403819,5091.594632901776,4820.942548333138,4889.094487925839,1.3463636406812924,1.784437415098984,52.0,30.0,69.0,47.0
2026-06-13,Qatar,Switzerland,World Cup,United States,True,4861.0,5447.0,-0.8419369103998927,97.0,12.0,4849.0,5224.0067944393,4611.657819954919,4978.57546469998,0.0,2.9216503666469644,103.0,11.0,143.0,15.0
2026-06-14,Sweden,Tunisia,World Cup,Mexico,True,5252.0,5120.0,0.1967089075571307,29.0,58.0,5157.942306308584,4977.40623124516,4798.4005935642,4894.133187155891,1.764458840965155,1.5260207648105633,20.0,64.0,78.0,43.0
2026-06-14,Japan,Netherlands,World Cup,United States,True,5437.0,5538.0,-0.15063728362285558,13.0,7.0,5204.428261404951,5308.407899521982,4978.935748681081,4957.282140629241,1.7162707979545921,1.9607078124640218,13.0,2.0,14.0,20.0
2026-06-14,Ecuador,Ivory Coast,World Cup,United States,True,5417.0,5172.0,0.3633251714834413,16.0,48.5,5077.017926019118,5031.983783509021,5129.621801683804,4945.8928543634265,1.3988908060777043,0.0,31.0,47.0,1.0,27.0
2026-06-14,Curaçao,Germany,World Cup,United States,True,4832.0,5541.0,-1.0012955448201741,105.0,6.0,4858.432131646445,5290.579243668319,4685.173196557471,4925.054489185406,0.0,2.8958281261276775,99.0,4.0,126.0,33.0
2026-06-15,Belgium,Egypt,World Cup,United States,True,5460.0,5169.0,0.43032998638142494,11.0,50.0,5257.961342022136,4945.664786484963,4964.88346801316,4999.4234632829,1.7491441716220928,0.0,9.0,69.0,18.0,12.0
2026-06-15,Cape Verde,Spain,World Cup,United States,True,5016.0,5703.0,-0.9734153613109994,71.5,1.0,4973.883212310751,5396.151252082147,4866.260302438317,5058.0,0.0,2.62222818405862,65.0,1.0,53.0,6.0
2026-06-15,Iran,New Zealand,World Cup,United States,True,5232.0,5105.0,0.1892860068931836,33.0,60.0,5111.25190008238,5039.218343486068,4912.308984490444,4861.00384115214,1.7251918423943033,1.3879569537819336,27.0,45.0,37.0,54.0
2026-06-15,Saudi Arabia,Uruguay,World Cup,United States,True,4967.0,5383.0,-0.6090675428700573,77.0,17.0,4832.102985728032,5074.299556513758,4830.123064783428,5121.434241219125,0.0,1.7077514947442736,114.0,33.0,62.0,2.0
2026-06-16,Algeria,Argentina,World Cup,United States,True,5231.0,5598.0,-0.5396514626902552,34.0,2.0,5158.648430253192,5299.958560943956,4892.152154157514,5107.051282051282,1.1997156148776613,2.208069015545062,19.0,3.0,45.0,3.0
2026-06-16,Austria,Jordan,World Cup,United States,True,5369.0,5082.0,0.42452648146976235,20.0,64.0,5135.522087484398,5043.923659954529,4956.051282051282,4763.613348999766,2.092926360911619,1.2887080453474598,21.0,42.0,21.0,96.0
2026-06-16,France,Senegal,World Cup,United States,True,5569.0,5330.0,0.354545033179823,3.0,21.0,5283.206289146183,5173.725891230357,5059.325232878433,4940.562088053241,2.0012953249406342,1.3557618199929673,5.0,17.0,5.0,30.0
2026-06-16,Iraq,Norway,World Cup,United States,True,4963.0,5534.0,-0.821944675622555,79.0,8.0,4838.853692746152,5265.988882611099,4822.746051462927,4953.669755319283,0.0,2.3246928062034145,110.0,8.0,67.0,24.0
2026-06-17,Ghana,Panama,World Cup,Canada,True,5045.0,5094.0,-0.07314716514931398,67.0,62.0,5006.897435897436,5038.485346617866,4832.93555883747,4827.06291901547,1.528269232482221,1.5988312549574393,49.0,46.0,60.0,65.0
2026-06-17,DR Congo,Portugal,World Cup,United States,True,5099.0,5564.0,-0.6775303451261692,61.0,4.0,4925.325226655104,5282.943306416984,4955.521704722478,5013.000119798976,0.0,1.954426024377581,76.0,6.0,22.0,10.0
2026-06-17,Colombia,Uzbekistan,World Cup,Mexico,True,5510.0,5121.0,0.5709296739984517,10.0,56.5,5254.137186675728,4910.721313694908,5033.411881908778,4885.382766315711,2.082953187463933,0.0,10.0,83.0,9.0,48.0
2026-06-17,Croatia,England,World Cup,United States,True,5422.0,5562.0,-0.20857845995830976,15.0,5.0,5187.617693732778,5200.341845006214,4975.988907622726,5062.068477472916,1.3844382605565475,1.6514135506172911,15.0,14.0,17.0,4.0
2026-06-18,Canada,Qatar,World Cup,Canada,False,5250.0,4861.0,0.37862198169075945,30.0,97.0,4996.78203365919,4849.0,4962.428571428572,4611.657819954919,2.591327098885019,0.0,54.0,103.0,19.0,143.0
2026-06-18,Czechia,South Africa,World Cup,United States,True,5223.0,4979.0,0.36186242526518575,36.0,75.0,5062.051967633924,4878.489845373445,4847.626452594697,4754.989094416549,1.892593510107753,1.150251811628614,34.0,94.0,57.0,101.0
2026-06-18,Mexico,South Korea,World Cup,Mexico,False,5314.0,5197.0,-0.01787713017336155,24.0,41.0,5006.159497141567,5057.752823571556,5055.213685533656,4893.846401894797,1.7196243096252537,0.0,50.0,37.0,7.0,44.0
2026-06-19,United States,Australia,World Cup,United States,False,5225.0,5253.0,-0.23411386673033513,35.0,28.0,5057.553417239767,5060.680231243796,4796.64611681622,4942.734611473168,1.72683575391856,1.3908700039038964,38.0,36.0,80.0,28.0
2026-06-19,Paraguay,Turkey,World Cup,United States,True,5322.0,5382.0,-0.08955557756176986,22.0,18.0,5061.783796053711,5175.307877058622,5012.732908021924,4919.470055718792,1.4281134152336206,1.4817846532419667,35.0,16.0,11.0,35.0
2026-06-19,Brazil,Haiti,World Cup,United States,True,5516.0,4985.0,0.7680778939231802,9.0,73.0,5282.469923310344,4999.816327403819,5051.1927066408325,4820.942548333138,2.3860179438355056,0.0,7.0,52.0,8.0,69.0
2026-06-19,Morocco,Scotland,World Cup,United States,True,5308.0,5285.0,0.034341796063795296,25.0,27.0,5092.661556435826,5091.594632901776,4954.897181908457,4889.094487925839,1.5933352328451693,1.4134077795716575,29.0,30.0,23.0,47.0
2026-06-20,Curaçao,Ecuador,World Cup,United States,True,4832.0,5417.0,-0.8406077014924987,105.0,16.0,4858.432131646445,5077.017926019118,4685.173196557471,5129.621801683804,0.0,2.156498660720572,99.0,31.0,126.0,1.0
2026-06-20,Germany,Ivory Coast,World Cup,Canada,True,5541.0,5172.0,0.5425022037411066,6.0,48.5,5290.579243668319,5031.983783509021,4925.054489185406,4945.8928543634265,2.0076244596513884,1.336708450978287,4.0,47.0,33.0,27.0
2026-06-20,Japan,Tunisia,World Cup,Mexico,True,5437.0,5120.0,0.46793735352895577,13.0,58.0,5204.428261404951,4977.40623124516,4978.935748681081,4894.133187155891,1.9023451691409488,0.0,13.0,64.0,14.0,43.0
2026-06-20,Netherlands,Sweden,World Cup,United States,True,5538.0,5252.0,0.42307488901068624,7.0,29.0,5308.407899521982,5157.942306308584,4957.282140629241,4798.4005935642,2.552400149742584,1.5852941675033885,2.0,20.0,20.0,78.0
2026-06-21,Belgium,Iran,World Cup,United States,True,5460.0,5232.0,0.3384257684384187,11.0,33.0,5257.961342022136,5111.25190008238,4964.88346801316,4912.308984490444,2.0106215911692025,1.4387765162790263,9.0,27.0,18.0,37.0
2026-06-21,Cape Verde,Uruguay,World Cup,United States,True,5016.0,5383.0,-0.5396514626902552,71.5,17.0,4973.883212310751,5074.299556513758,4866.260302438317,5121.434241219125,0.0,1.6057450858763902,65.0,33.0,53.0,2.0
2026-06-21,Egypt,New Zealand,World Cup,Canada,True,5169.0,5105.0,0.09552048802745236,50.0,60.0,4945.664786484963,5039.218343486068,4999.4234632829,4861.00384115214,1.2807037788299604,1.1714342923486225,69.0,45.0,12.0,54.0
2026-06-21,Saudi Arabia,Spain,World Cup,United States,True,4967.0,5703.0,-1.0351246039138515,77.0,1.0,4832.102985728032,5396.151252082147,4830.123064783428,5058.0,0.0,2.751498478562631,114.0,1.0,62.0,6.0
2026-06-22,Algeria,Jordan,World Cup,United States,True,5231.0,5082.0,0.221920713113366,34.0,64.0,5158.648430253192,5043.923659954529,4892.152154157514,4763.613348999766,2.1667585886735443,1.4530459899582417,19.0,42.0,45.0,96.0
2026-06-22,Argentina,Austria,World Cup,United States,True,5598.0,5369.0,0.33989232553468984,2.0,20.0,5299.958560943956,5135.522087484398,5107.051282051282,4956.051282051282,2.005208691565691,1.14460955436292,3.0,21.0,3.0,21.0
2026-06-22,France,Iraq,World Cup,United States,True,5569.0,4963.0,0.8684113795524545,3.0,79.0,5283.206289146183,4838.853692746152,5059.325232878433,4822.746051462927,2.3824173480009305,0.0,5.0,110.0,5.0,67.0
2026-06-22,Norway,Senegal,World Cup,United States,True,5534.0,5330.0,0.30316160397190245,8.0,21.0,5265.988882611099,5173.725891230357,4953.669755319283,4940.562088053241,1.9483244747828299,1.6393242528143457,8.0,17.0,24.0,30.0
2026-06-23,Portugal,Uzbekistan,World Cup,United States,True,5564.0,5121.0,0.646915872179608,4.0,56.5,5282.943306416984,4910.721313694908,5013.000119798976,4885.382766315711,2.1748971844738114,0.0,6.0,83.0,10.0,48.0
2026-06-23,England,Ghana,World Cup,United States,True,5562.0,5045.0,0.7490398069509872,5.0,67.0,5200.341845006214,5006.897435897436,5062.068477472916,4832.93555883747,2.0786978380751813,0.0,14.0,49.0,4.0,60.0
2026-06-23,Croatia,Panama,World Cup,Canada,True,5422.0,5094.0,0.4837854214222397,15.0,62.0,5187.617693732778,5038.485346617866,4975.988907622726,4827.06291901547,2.0571371084313133,1.226126590668626,15.0,46.0,17.0,65.0
2026-06-23,Colombia,DR Congo,World Cup,Mexico,True,5510.0,5099.0,0.6020263457423338,10.0,61.0,5254.137186675728,4925.325226655104,5033.411881908778,4955.521704722478,1.8672233698982017,0.0,10.0,76.0,9.0,22.0
2026-06-24,Brazil,Scotland,World Cup,United States,True,5516.0,5285.0,0.34282474575997124,9.0,27.0,5282.469923310344,5091.594632901776,5051.1927066408325,4889.094487925839,2.1614183175608686,1.1728808718652364,7.0,30.0,8.0,47.0
2026-06-24,Canada,Switzerland,World Cup,Canada,False,5250.0,5447.0,-0.4851608791779113,30.0,12.0,4996.78203365919,5224.0067944393,4962.428571428572,4978.57546469998,1.4594995182438528,1.3845132554516306,54.0,11.0,19.0,15.0
2026-06-24,Haiti,Morocco,World Cup,United States,True,4985.0,5308.0,-0.47658652258872447,73.0,25.0,4999.816327403819,5092.661556435826,4820.942548333138,4954.897181908457,1.1836727825442135,1.787562309694038,52.0,29.0,69.0,23.0
2026-06-24,Mexico,Czechia,World Cup,Mexico,False,5314.0,5223.0,-0.05655497645447549,24.0,36.0,5006.159497141567,5062.051967633924,5055.213685533656,4847.626452594697,1.8550226536672052,0.0,50.0,34.0,7.0,57.0
2026-06-24,South Africa,South Korea,World Cup,Mexico,True,4979.0,5197.0,-0.32374770397088665,75.0,41.0,4878.489845373445,5057.752823571556,4754.989094416549,4893.846401894797,0.0,1.8796608892899282,94.0,37.0,101.0,44.0
2026-06-25,Australia,Paraguay,World Cup,United States,True,5253.0,5322.0,-0.10297513317317379,28.0,22.0,5060.680231243796,5061.783796053711,4942.734611473168,5012.732908021924,1.1909343863200128,1.3676830741618,36.0,35.0,28.0,11.0
2026-06-25,Curaçao,Ivory Coast,World Cup,United States,True,4832.0,5172.0,-0.5010296590324486,105.0,48.5,4858.432131646445,5031.983783509021,4685.173196557471,4945.8928543634265,0.0,2.014218142848753,99.0,47.0,126.0,27.0
2026-06-25,Ecuador,Germany,World Cup,United States,True,5417.0,5541.0,-0.18483069523283546,16.0,6.0,5077.017926019118,5290.579243668319,5129.621801683804,4925.054489185406,1.4535541468199558,1.4774642669656106,31.0,4.0,1.0,33.0
2026-06-25,Japan,Sweden,World Cup,United States,True,5437.0,5252.0,0.27515900475601784,13.0,29.0,5204.428261404951,5157.942306308584,4978.935748681081,4798.4005935642,2.202292561568989,1.5260232594141816,13.0,20.0,14.0,78.0
2026-06-25,Netherlands,Tunisia,World Cup,United States,True,5538.0,5120.0,0.6118812467295736,7.0,58.0,5308.407899521982,4977.40623124516,4957.282140629241,4894.133187155891,2.2291373087480544,1.1250325391051954,2.0,64.0,20.0,43.0
2026-06-25,United States,Turkey,World Cup,United States,False,5225.0,5382.0,-0.42607784537534105,35.0,18.0,5057.553417239767,5175.307877058622,4796.64611681622,4919.470055718792,1.7944967675986339,1.7034140141605176,38.0,16.0,80.0,35.0
2026-06-26,Spain,Uruguay,World Cup,Mexico,True,5703.0,5383.0,0.47226335786787704,1.0,17.0,5396.151252082147,5074.299556513758,5058.0,5121.434241219125,1.7963574443898291,1.1161174581037667,1.0,33.0,6.0,2.0
2026-06-26,Iraq,Senegal,World Cup,Canada,True,4963.0,5330.0,-0.5396514626902552,79.0,21.0,4838.853692746152,5173.725891230357,4822.746051462927,4940.562088053241,0.0,2.0271906324103726,110.0,17.0,67.0,30.0
2026-06-26,France,Norway,World Cup,United States,True,5569.0,5534.0,0.05225506043542886,3.0,8.0,5283.206289146183,5265.988882611099,5059.325232878433,4953.669755319283,1.9609052074346842,1.6019229041345742,5.0,8.0,5.0,24.0
2026-06-26,Cape Verde,Saudi Arabia,World Cup,United States,True,5016.0,4967.0,0.07314716514931453,71.5,77.0,4973.883212310751,4832.102985728032,4866.260302438317,4830.123064783428,1.431912745162893,0.0,65.0,114.0,53.0,62.0
2026-06-26,Belgium,New Zealand,World Cup,Canada,True,5460.0,5105.0,0.5225173030309297,11.0,60.0,5257.961342022136,5039.218343486068,4964.88346801316,4861.00384115214,2.1729524595846446,1.2551323521818432,9.0,45.0,18.0,54.0
2026-06-26,Egypt,Iran,World Cup,United States,True,5169.0,5232.0,-0.09402935685757709,50.0,33.0,4945.664786484963,5111.25190008238,4999.4234632829,4912.308984490444,1.1561439220018908,1.349187267684674,69.0,27.0,12.0,37.0
2026-06-27,England,Panama,World Cup,United States,True,5562.0,5094.0,0.6816888962584403,5.0,62.0,5200.341845006214,5038.485346617866,5062.068477472916,4827.06291901547,2.0972658235652233,0.0,14.0,46.0,4.0,65.0
2026-06-27,Algeria,Austria,World Cup,United States,True,5231.0,5369.0,-0.20561191195220124,34.0,20.0,5158.648430253192,5135.522087484398,4892.152154157514,4956.051282051282,1.5906500272404303,1.7054412172473739,19.0,21.0,45.0,21.0
2026-06-27,Argentina,Jordan,World Cup,United States,True,5598.0,5082.0,0.7476763718315724,2.0,64.0,5299.958560943956,5043.923659954529,5107.051282051282,4763.613348999766,2.6450928949388532,0.0,3.0,42.0,3.0,96.0
2026-06-27,Colombia,Portugal,World Cup,United States,True,5510.0,5564.0,-0.08060637546837104,10.0,4.0,5254.137186675728,5282.943306416984,5033.411881908778,5013.000119798976,1.699053463772853,1.7231288195403924,10.0,6.0,9.0,10.0
2026-06-27,Croatia,Ghana,World Cup,United States,True,5422.0,5045.0,0.5538907685512275,15.0,67.0,5187.617693732778,5006.897435897436,4975.988907622726,4832.93555883747,2.0387443904037537,1.1503583818397252,15.0,49.0,17.0,60.0
2026-06-27,DR Congo,Uzbekistan,World Cup,United States,True,5099.0,5121.0,-0.032848844977153395,61.0,56.5,4925.325226655104,4910.721313694908,4955.521704722478,4885.382766315711,1.1717858926315194,0.0,76.0,83.0,22.0,48.0
2026-07-24,Cambodia,Singapore,SE Asian Champ,Cambodia,False,4170.0,4403.0,-0.5380639266067644,186.0,171.0,4537.0,4645.117975800975,4259.0,4378.0,1.8564162060762586,1.724817273681935,187.0,170.0,193.0,174.0
2026-07-25,Laos,Thailand,SE Asian Champ,Laos,False,3949.0,4741.0,-1.2961991650309321,204.0,128.5,4374.53104581783,4828.430920196644,4097.333450461328,4517.894475568431,0.0,2.85769544874134,202.0,117.0,206.0,159.0
2026-07-25,Myanmar,Malaysia,SE Asian Champ,Myanmar,False,4154.0,4581.0,-0.8168307710836474,188.0,155.5,4547.879101629776,4715.596370407121,4214.7762907636725,4481.886294544617,1.5889780422917137,2.0705464783310905,185.0,162.0,200.0,164.0
2026-07-27,Indonesia,Cambodia,SE Asian Champ,Indonesia,False,4684.0,4170.0,0.5526403923792499,139.0,186.0,4747.777086030907,4537.0,4602.232036368249,4259.0,2.9681535259522716,0.0,148.0,187.0,147.0,193.0
2026-07-28,Malaysia,Laos,SE Asian Champ,Malaysia,False,4581.0,3949.0,0.7102024984677727,155.5,204.0,4715.596370407121,4374.53104581783,4481.886294544617,4097.333450461328,3.474030976545251,0.0,162.0,202.0,164.0,206.0
2026-07-28,Philippines,Myanmar,SE Asian Champ,Philippines,False,4503.0,4154.0,0.3216237387888518,164.0,188.0,4711.948717948718,4547.879101629776,4472.482628802298,4214.7762907636725,2.9997705004187507,0.0,163.0,185.0,165.0,200.0
2026-07-31,Vietnam,Singapore,SE Asian Champ,Vietnam,False,4664.0,4403.0,0.19438727970354505,146.0,171.0,4742.082057858241,4645.117975800975,4556.403629592879,4378.0,2.517889791057111,0.0,151.0,170.0,157.0,174.0
2026-08-01,Thailand,Malaysia,SE Asian Champ,Thailand,False,4741.0,4581.0,0.04590338152218372,128.5,155.5,4828.430920196644,4715.596370407121,4517.894475568431,4481.886294544617,2.457474265950943,1.22419174662383,117.0,162.0,159.0,164.0
2026-08-01,Laos,Philippines,SE Asian Champ,Laos,False,3949.0,4503.0,-0.9914561261738458,204.0,164.0,4374.53104581783,4711.948717948718,4097.333450461328,4472.482628802298,1.1672773796314522,2.444036397787098,202.0,163.0,206.0,165.0
2026-08-03,Indonesia,Vietnam,SE Asian Champ,Indonesia,False,4684.0,4664.0,-0.1624448166579766,139.0,146.0,4747.777086030907,4742.082057858241,4602.232036368249,4556.403629592879,1.9542786516419046,1.087337937741142,148.0,151.0,147.0,157.0
2026-08-04,Myanmar,Laos,SE Asian Champ,Myanmar,False,4154.0,3949.0,0.11232572325480285,188.0,204.0,4547.879101629776,4374.53104581783,4214.7762907636725,4097.333450461328,2.8262491428721637,1.1335278456185172,185.0,202.0,200.0,206.0
2026-08-04,Philippines,Thailand,SE Asian Champ,Philippines,False,4503.0,4741.0,-0.5453885215376244,164.0,128.5,4711.948717948718,4828.430920196644,4472.482628802298,4517.894475568431,1.9624928294072126,1.6390213857707558,163.0,117.0,165.0,159.0
2026-08-07,Singapore,Indonesia,SE Asian Champ,Singapore,False,4403.0,4684.0,-0.6081203676734445,171.0,139.0,4645.117975800975,4747.777086030907,4378.0,4602.232036368249,1.5256961981149075,1.6780812704028403,170.0,148.0,174.0,147.0
2026-08-07,Vietnam,Cambodia,SE Asian Champ,Vietnam,False,4664.0,4170.0,0.5252548029674854,146.0,186.0,4742.082057858241,4537.0,4556.403629592879,4259.0,2.9467993831121553,0.0,151.0,187.0,157.0,193.0
2026-08-08,Malaysia,Philippines,SE Asian Champ,Malaysia,False,4581.0,4503.0,-0.07591876622531085,155.5,164.0,4715.596370407121,4711.948717948718,4481.886294544617,4472.482628802298,2.115794306485151,1.3042052006301437,162.0,163.0,164.0,165.0
2026-08-08,Thailand,Myanmar,SE Asian Champ,Thailand,False,4741.0,4154.0,0.6509579084402,128.5,188.0,4828.430920196644,4547.879101629776,4517.894475568431,4214.7762907636725,3.455358720145599,0.0,117.0,185.0,159.0,200.0
2026-09-01,Nigeria,Madagascar,African Cup qualifier,Nigeria,False,5236.0,4837.0,0.3927798684320635,32.0,102.5,5118.112891746249,4921.820841803025,4902.647567164148,4733.204698183182,2.5905679338222543,0.0,24.0,80.0,40.0,108.0
2026-09-01,Niger,Lesotho,African Cup qualifier,Niger,False,4892.0,4579.0,0.2698572800402455,91.0,157.0,4937.986712573785,4735.524582254376,4806.354096925588,4692.051282051282,2.1247832254736116,0.0,73.0,153.0,74.0,124.0
2026-09-01,Rwanda,Liberia,African Cup qualifier,Rwanda,False,4844.0,4725.0,-0.014905047658295633,100.0,133.0,4795.733894187412,4823.641879278755,4790.0,4667.224142863997,1.7664993285948418,0.0,129.0,119.0,87.0,130.0
2026-09-01,Senegal,Mozambique,African Cup qualifier,Senegal,False,5330.0,4793.0,0.5839005188707542,21.0,120.0,5173.725891230357,4879.359996084962,4940.562088053241,4663.8362820049,3.047976072680933,0.0,17.0,93.0,30.0,131.0
2026-09-01,Sierra Leone,Zimbabwe,African Cup qualifier,Sierra Leone,False,4811.0,4884.0,-0.3012452671386689,114.5,92.0,4840.108094117641,4880.151925694041,4763.198482560519,4833.909570775371,1.4278109832104928,0.0,109.0,92.0,98.0,59.0
2026-09-01,Tanzania,Guinea-Bissau,African Cup qualifier,Tanzania,False,4825.0,4736.0,-0.05953304681048633,107.5,130.0,4785.759447541524,4717.948717948718,4795.261313563078,4734.562719733533,1.5483115644394445,0.0,134.0,160.0,83.0,106.0
2026-09-01,Sudan,Ethiopia,African Cup qualifier,Sudan,False,4820.0,4741.0,-0.0744287330050508,111.5,128.5,4831.245447832979,4858.0,4818.799231348734,4673.0,1.8541646232306466,0.0,116.0,100.0,71.0,128.0
2026-09-01,Namibia,Congo,African Cup qualifier,Namibia,False,4756.0,4658.0,-0.04613473466580906,125.0,147.0,4813.8701743768925,4791.0,4763.4515405725415,4599.0,2.0268488899018036,0.0,124.0,132.5,97.0,148.0
2026-09-01,Togo,Burundi,African Cup qualifier,Togo,False,4824.0,4820.0,-0.18633485265149646,109.0,111.5,4833.917048290373,4844.063611771229,4756.631827753869,4729.269040162342,1.6976559386615107,0.0,112.0,105.0,100.0,110.0
2026-09-01,Tunisia,Uganda,African Cup qualifier,Tunisia,False,5120.0,4842.0,0.21914428702638064,58.0,101.0,4977.40623124516,4847.676676852353,4894.133187155891,4736.096074128144,2.1100584924990518,0.0,64.0,104.0,43.0,105.0
2026-09-01,South Africa,Guinea,African Cup qualifier,South Africa,False,4979.0,4966.0,-0.172896305976839,75.0,78.0,4878.489845373445,4921.887739373051,4754.989094416549,4860.358995448337,1.4592986327951742,1.1503350457502504,94.0,79.0,101.0,55.0
2026-09-01,Morocco,Gabon,African Cup qualifier,Morocco,False,5308.0,4867.0,0.4518148756240059,25.0,95.0,5092.661556435826,4983.459074524769,4954.897181908457,4674.006188214345,2.7104870588651107,0.0,29.0,59.0,23.0,127.0
2026-09-01,Mauritania,Central African Republic,African Cup qualifier,Mauritania,False,4794.0,4677.0,-0.01787713017336155,119.0,144.0,4766.948717948718,4881.0,4810.987341156286,4621.0,1.8176598520201785,0.0,140.0,91.0,73.0,141.0
2026-09-01,Mali,Cape Verde,African Cup qualifier,Mali,False,5124.0,5016.0,-0.031257331382862505,55.0,71.5,4916.956264366089,4973.883212310751,4976.178461452185,4866.260302438317,1.546944263063716,0.0,81.0,65.0,16.0,53.0
2026-09-01,Algeria,Zambia,African Cup qualifier,Algeria,False,5231.0,4833.0,0.39136579141983285,34.0,104.0,5158.648430253192,4898.971071852581,4892.152154157514,4700.556632047523,2.8539886031052375,0.0,19.0,87.0,45.0,121.0
2026-09-01,Burkina Faso,Benin,African Cup qualifier,Burkina Faso,False,5037.0,4882.0,0.03850104322233195,68.0,93.0,5039.945007993004,4892.748076536696,4802.402820042363,4825.464886785152,2.025633623453553,0.0,44.0,88.0,75.0,66.0
